stage,map_name,hero,Time Played,Most Played
Playoffs,Busan,Sigma,19451.482985499995,1.0
Playoffs,Busan,Orisa,19063.0839228,2.0
Playoffs,Busan,Moira,18701.123722100005,3.0
Playoffs,Busan,Doomfist,18527.8589002,4.0
Playoffs,Busan,Lúcio,17836.812785225004,5.0
Playoffs,Busan,Reaper,17254.7971665,6.0
Playoffs,Busan,Mercy,1195.1297060000002,7.0
Playoffs,Busan,Baptiste,746.56813089,8.0
Playoffs,Busan,Ana,732.8648044,9.0
Playoffs,Busan,McCree,721.1290186000001,10.0
Playoffs,Busan,Wrecking Ball,671.657121868,11.0
Playoffs,Busan,Mei,647.1832954,12.0
Playoffs,Busan,Symmetra,524.672546822,13.0
Playoffs,Busan,Widowmaker,514.8586779,14.0
Playoffs,Busan,Bastion,356.27181451,15.0
Playoffs,Busan,Pharah,302.67918510000004,16.0
Playoffs,Busan,Sombra,244.29982719999998,17.0
Playoffs,Busan,Tracer,118.74871641499999,18.0
Playoffs,Busan,Reinhardt,25.303261284999998,19.0
Playoffs,Busan,Roadhog,0.9718571309999999,20.0
Playoffs,Dorado,Sigma,9424.218144299999,1.0
Playoffs,Dorado,Orisa,9001.7647108,2.0
Playoffs,Dorado,Doomfist,5065.17766261,3.0
Playoffs,Dorado,Mercy,4896.9140683000005,4.0
Playoffs,Dorado,Pharah,4657.512126100001,5.0
Playoffs,Dorado,Moira,4423.00911552,6.0
Playoffs,Dorado,Ana,4419.9859064,7.0
Playoffs,Dorado,Lúcio,4090.0804329800003,8.0
Playoffs,Dorado,Reaper,3820.453278658,9.0
Playoffs,Dorado,McCree,2117.9590071000002,10.0
Playoffs,Dorado,Mei,2098.8427537300004,11.0
Playoffs,Dorado,Baptiste,1999.49412055,12.0
Playoffs,Dorado,Bastion,1960.5628335,13.0
Playoffs,Dorado,Winston,721.2214234520001,14.0
Playoffs,Dorado,D.Va,389.31078071999997,15.0
Playoffs,Dorado,Wrecking Ball,292.968584221,16.0
Playoffs,Dorado,Hanzo,86.592528697,17.0
Playoffs,Dorado,Widowmaker,12.646869957,18.0
Playoffs,Dorado,Genji,4.86859405,19.0
Playoffs,Dorado,Tracer,4.867989004,20.0
Playoffs,Eichenwalde,Orisa,10413.858696399997,1.0
Playoffs,Eichenwalde,Sigma,10319.4334304,2.0
Playoffs,Eichenwalde,Lúcio,9204.065338011002,3.0
Playoffs,Eichenwalde,Reaper,8798.2397299,4.0
Playoffs,Eichenwalde,Doomfist,8789.45435067,5.0
Playoffs,Eichenwalde,Moira,8365.054417185,6.0
Playoffs,Eichenwalde,Ana,2573.390345501,7.0
Playoffs,Eichenwalde,Mei,1596.2084605,8.0
Playoffs,Eichenwalde,Mercy,1044.2649691870001,9.0
Playoffs,Eichenwalde,Baptiste,1013.1797363960001,10.0
Playoffs,Eichenwalde,Pharah,1006.29472085,11.0
Playoffs,Eichenwalde,Bastion,925.5985360000001,12.0
Playoffs,Eichenwalde,Sombra,792.19849335,13.0
Playoffs,Eichenwalde,Wrecking Ball,733.8139182220001,14.0
Playoffs,Eichenwalde,D.Va,581.962195091,15.0
Playoffs,Eichenwalde,McCree,169.334608,16.0
Playoffs,Eichenwalde,Winston,150.886567165,17.0
Playoffs,Eichenwalde,Junkrat,72.97203898,18.0
Playoffs,Eichenwalde,Widowmaker,36.018952844,19.0
Playoffs,Eichenwalde,Symmetra,8.767749786,20.0
Playoffs,Eichenwalde,Genji,2.919539332,21.0
Playoffs,Eichenwalde,Hanzo,1.947625995,22.0
Playoffs,Hanamura,Ana,2112.8977623,1.0
Playoffs,Hanamura,Orisa,1661.2802233,2.0
Playoffs,Hanamura,Sigma,1609.7042228,3.0
Playoffs,Hanamura,Doomfist,1375.2148091000001,4.0
Playoffs,Hanamura,Baptiste,962.492270194,5.0
Playoffs,Hanamura,Lúcio,880.8277762299999,6.0
Playoffs,Hanamura,Winston,864.2096828000001,7.0
Playoffs,Hanamura,D.Va,851.5833359959998,8.0
Playoffs,Hanamura,Mercy,788.2756951000001,9.0
Playoffs,Hanamura,Pharah,784.3801004000001,10.0
Playoffs,Hanamura,Moira,518.6979793,11.0
Playoffs,Hanamura,Tracer,510.96271005,12.0
Playoffs,Hanamura,Mei,488.54913481,13.0
Playoffs,Hanamura,Symmetra,454.4515252,14.0
Playoffs,Hanamura,Bastion,452.53224869999997,15.0
Playoffs,Hanamura,Ashe,443.78758719999996,16.0
Playoffs,Hanamura,Reaper,386.413594107,17.0
Playoffs,Hanamura,Wrecking Ball,216.04696371999998,18.0
Playoffs,Hanamura,McCree,186.8258609,19.0
Playoffs,Hanamura,Junkrat,102.1818045,20.0
Playoffs,Hanamura,Reinhardt,60.367054279,21.0
Playoffs,Hanamura,Widowmaker,49.6501109,22.0
Playoffs,Hanamura,Sombra,22.39344573,23.0
Playoffs,Hanamura,Hanzo,5.848551333,24.0
Playoffs,Horizon Lunar Colony,Sigma,8155.630384000001,1.0
Playoffs,Horizon Lunar Colony,Orisa,8046.5265815,2.0
Playoffs,Horizon Lunar Colony,Moira,6090.3006136,3.0
Playoffs,Horizon Lunar Colony,Lúcio,5799.172634483999,4.0
Playoffs,Horizon Lunar Colony,Doomfist,5369.05044422,5.0
Playoffs,Horizon Lunar Colony,Reaper,5345.523756899999,6.0
Playoffs,Horizon Lunar Colony,Ana,2565.708742552,7.0
Playoffs,Horizon Lunar Colony,Baptiste,2439.2337613010004,8.0
Playoffs,Horizon Lunar Colony,Mei,1507.6536751000003,9.0
Playoffs,Horizon Lunar Colony,Bastion,1371.3794905999998,10.0
Playoffs,Horizon Lunar Colony,Wrecking Ball,935.524997718,11.0
Playoffs,Horizon Lunar Colony,Sombra,929.5376393219999,12.0
Playoffs,Horizon Lunar Colony,Symmetra,767.09063604,13.0
Playoffs,Horizon Lunar Colony,Mercy,662.8782748599999,14.0
Playoffs,Horizon Lunar Colony,Tracer,642.4842710599999,15.0
Playoffs,Horizon Lunar Colony,Junkrat,586.0353367660001,16.0
Playoffs,Horizon Lunar Colony,D.Va,447.82037189100004,17.0
Playoffs,Horizon Lunar Colony,Genji,286.1384871,18.0
Playoffs,Horizon Lunar Colony,Hanzo,245.24937979999999,19.0
Playoffs,Horizon Lunar Colony,Ashe,233.60273296,20.0
Playoffs,Horizon Lunar Colony,Zenyatta,188.8027962,21.0
Playoffs,Horizon Lunar Colony,Pharah,172.26790060000002,22.0
Playoffs,Horizon Lunar Colony,Widowmaker,158.6763186,23.0
Playoffs,Horizon Lunar Colony,Soldier: 76,73.95576917700001,24.0
Playoffs,Horizon Lunar Colony,Reinhardt,71.04992395,25.0
Playoffs,Horizon Lunar Colony,McCree,57.45098353,26.0
Playoffs,Horizon Lunar Colony,Zarya,51.596916022,27.0
Playoffs,Horizon Lunar Colony,Winston,37.947647695,28.0
Playoffs,Ilios,Orisa,3865.0603001,1.0
Playoffs,Ilios,Sigma,3694.6929591,2.0
Playoffs,Ilios,Doomfist,3406.6123512000004,3.0
Playoffs,Ilios,Pharah,3327.7749462,4.0
Playoffs,Ilios,Mercy,3249.8942524,5.0
Playoffs,Ilios,Ana,2253.2039677,6.0
Playoffs,Ilios,Moira,2161.7484978,7.0
Playoffs,Ilios,Lúcio,936.315212571,8.0
Playoffs,Ilios,D.Va,877.9450202,9.0
Playoffs,Ilios,Wrecking Ball,841.902976067,10.0
Playoffs,Ilios,Baptiste,820.5147817000001,11.0
Playoffs,Ilios,Sombra,678.3863475699999,12.0
Playoffs,Ilios,McCree,577.1542767999999,13.0
Playoffs,Ilios,Symmetra,287.1396835,14.0
Playoffs,Ilios,Junkrat,235.56201030000003,15.0
Playoffs,Ilios,Hanzo,234.58763369999997,16.0
Playoffs,Ilios,Bastion,212.1907267,17.0
Playoffs,Ilios,Mei,176.1476042,18.0
Playoffs,Ilios,Reaper,141.108429846,19.0
Playoffs,Ilios,Widowmaker,120.6913186,20.0
Playoffs,Ilios,Zarya,81.74831575,21.0
Playoffs,Ilios,Winston,60.327140926,22.0
Playoffs,Ilios,Tracer,24.32138371,23.0
Playoffs,King's Row,Sigma,21431.7039511,1.0
Playoffs,King's Row,Orisa,21411.402627000003,2.0
Playoffs,King's Row,Doomfist,19267.131719759996,3.0
Playoffs,King's Row,Moira,19088.99284487,4.0
Playoffs,King's Row,Lúcio,18852.4835259,5.0
Playoffs,King's Row,Reaper,18440.752801130002,6.0
Playoffs,King's Row,Ana,3388.0231479999998,7.0
Playoffs,King's Row,Mercy,3146.636364599,8.0
Playoffs,King's Row,Mei,2841.0261754999997,9.0
Playoffs,King's Row,McCree,1842.4625224299998,10.0
Playoffs,King's Row,Pharah,1473.5294645,11.0
Playoffs,King's Row,D.Va,959.63705166,12.0
Playoffs,King's Row,Baptiste,880.81032852,13.0
Playoffs,King's Row,Wrecking Ball,713.397932394,14.0
Playoffs,King's Row,Winston,644.2445963199999,15.0
Playoffs,King's Row,Symmetra,561.615916828,16.0
Playoffs,King's Row,Bastion,483.74303836,17.0
Playoffs,King's Row,Tracer,122.607184948,18.0
Playoffs,King's Row,Hanzo,121.65521014,19.0
Playoffs,King's Row,Roadhog,117.75236177999999,20.0
Playoffs,King's Row,Sombra,89.52341461,21.0
Playoffs,King's Row,Reinhardt,76.86146038700001,22.0
Playoffs,King's Row,Genji,68.14671087400001,23.0
Playoffs,King's Row,Widowmaker,44.752054689999994,24.0
Playoffs,King's Row,Zarya,1.9462310669999998,25.0
Playoffs,Lijiang Tower,Sigma,14293.506283499999,1.0
Playoffs,Lijiang Tower,Moira,14188.5025541,2.0
Playoffs,Lijiang Tower,Orisa,14172.760694499997,3.0
Playoffs,Lijiang Tower,Doomfist,13662.927364480001,4.0
Playoffs,Lijiang Tower,Lúcio,12219.579086448995,5.0
Playoffs,Lijiang Tower,Reaper,10941.479024620001,6.0
Playoffs,Lijiang Tower,Mercy,2945.9849488,7.0
Playoffs,Lijiang Tower,Pharah,2879.8166643,8.0
Playoffs,Lijiang Tower,Wrecking Ball,1645.9353601220002,9.0
Playoffs,Lijiang Tower,Ana,1397.5451658,10.0
Playoffs,Lijiang Tower,D.Va,1122.278323593,11.0
Playoffs,Lijiang Tower,McCree,1037.61990341,12.0
Playoffs,Lijiang Tower,Mei,972.3300686,13.0
Playoffs,Lijiang Tower,Symmetra,858.419966558,14.0
Playoffs,Lijiang Tower,Baptiste,778.7404431,15.0
Playoffs,Lijiang Tower,Sombra,406.84957754000004,16.0
Playoffs,Lijiang Tower,Junkrat,328.02230249999997,17.0
Playoffs,Lijiang Tower,Widowmaker,218.01998480000003,18.0
Playoffs,Lijiang Tower,Winston,215.11232786000002,19.0
Playoffs,Lijiang Tower,Tracer,211.25826555600003,20.0
Playoffs,Lijiang Tower,Bastion,116.81887759999998,21.0
Playoffs,Lijiang Tower,Zarya,109.98002360000001,22.0
Playoffs,Lijiang Tower,Brigitte,103.20980229999999,23.0
Playoffs,Lijiang Tower,Reinhardt,73.98898684699999,24.0
Playoffs,Numbani,Sigma,13682.548612999997,1.0
Playoffs,Numbani,Orisa,13158.944605499999,2.0
Playoffs,Numbani,Lúcio,6660.211058312,3.0
Playoffs,Numbani,Moira,6469.459610999001,4.0
Playoffs,Numbani,Reaper,6356.624492448,5.0
Playoffs,Numbani,Doomfist,6263.097071130001,6.0
Playoffs,Numbani,Baptiste,5957.472023507999,7.0
Playoffs,Numbani,Bastion,5573.05542816,8.0
Playoffs,Numbani,Mei,4963.90547333,9.0
Playoffs,Numbani,Ana,4746.742114029001,10.0
Playoffs,Numbani,Mercy,4159.95756556,11.0
Playoffs,Numbani,Pharah,2683.33642409,12.0
Playoffs,Numbani,Wrecking Ball,983.0068824539998,13.0
Playoffs,Numbani,McCree,702.7170305400001,14.0
Playoffs,Numbani,Sombra,481.76952211,15.0
Playoffs,Numbani,D.Va,301.70159504500003,16.0
Playoffs,Numbani,Symmetra,254.00677177,17.0
Playoffs,Numbani,Tracer,231.603866361,18.0
Playoffs,Numbani,Ashe,230.6739185,19.0
Playoffs,Numbani,Genji,219.96700556399998,20.0
Playoffs,Numbani,Zenyatta,195.63154565,21.0
Playoffs,Numbani,Hanzo,152.811982347,22.0
Playoffs,Numbani,Soldier: 76,73.96023631,23.0
Playoffs,Numbani,Reinhardt,57.42729055400001,24.0
Playoffs,Numbani,Winston,6.816208184,25.0
Playoffs,Numbani,Widowmaker,2.915969908,26.0
Playoffs,Numbani,Brigitte,0.971275628,27.0
Playoffs,Rialto,Sigma,13769.331030800002,1.0
Playoffs,Rialto,Orisa,13036.4890636,2.0
Playoffs,Rialto,Mercy,6536.929661370001,3.0
Playoffs,Rialto,Doomfist,6511.320932360002,4.0
Playoffs,Rialto,Moira,6476.180026806001,5.0
Playoffs,Rialto,Lúcio,5769.535126949998,6.0
Playoffs,Rialto,Reaper,5709.137877279999,7.0
Playoffs,Rialto,Baptiste,5572.23522231,8.0
Playoffs,Rialto,Pharah,5318.332756250001,9.0
Playoffs,Rialto,Bastion,5245.19985796,10.0
Playoffs,Rialto,Ana,3509.8929264999992,11.0
Playoffs,Rialto,Mei,2728.137570414,12.0
Playoffs,Rialto,Wrecking Ball,992.745624331,13.0
Playoffs,Rialto,Sombra,646.325295496,14.0
Playoffs,Rialto,McCree,592.81540724,15.0
Playoffs,Rialto,Symmetra,499.3362415,16.0
Playoffs,Rialto,Ashe,312.4337572,17.0
Playoffs,Rialto,Tracer,188.82344123,18.0
Playoffs,Rialto,Widowmaker,62.29672831,19.0
Playoffs,Rialto,D.Va,60.3552931,20.0
Playoffs,Rialto,Genji,51.58398473,21.0
Playoffs,Rialto,Reinhardt,6.82283789,22.0
Playoffs,Rialto,Zenyatta,0.970886052,23.0
Playoffs,Temple of Anubis,Sigma,16537.945030099996,1.0
Playoffs,Temple of Anubis,Orisa,15770.979681199999,2.0
Playoffs,Temple of Anubis,Moira,15440.08161012,3.0
Playoffs,Temple of Anubis,Lúcio,14634.215385489999,4.0
Playoffs,Temple of Anubis,Reaper,14565.09309364,5.0
Playoffs,Temple of Anubis,Doomfist,14016.08629562,6.0
Playoffs,Temple of Anubis,Mei,2230.757908563,7.0
Playoffs,Temple of Anubis,Baptiste,2164.6239626399997,8.0
Playoffs,Temple of Anubis,Symmetra,1434.64204766,9.0
Playoffs,Temple of Anubis,Ana,1347.0522474,10.0
Playoffs,Temple of Anubis,Wrecking Ball,1329.649473187,11.0
Playoffs,Temple of Anubis,Bastion,751.39934796,12.0
Playoffs,Temple of Anubis,Mercy,466.2297026,13.0
Playoffs,Temple of Anubis,Hanzo,417.587215683,14.0
Playoffs,Temple of Anubis,Winston,416.5425626499999,15.0
Playoffs,Temple of Anubis,Zenyatta,370.83522630000004,16.0
Playoffs,Temple of Anubis,Pharah,358.19399500000003,17.0
Playoffs,Temple of Anubis,Reinhardt,297.82209574300003,18.0
Playoffs,Temple of Anubis,Sombra,246.27889206,19.0
Playoffs,Temple of Anubis,Tracer,222.94445599099998,20.0
Playoffs,Temple of Anubis,McCree,126.53479890000001,21.0
Playoffs,Temple of Anubis,Widowmaker,55.467472380000004,22.0
Playoffs,Temple of Anubis,D.Va,41.859102431,23.0
Playoffs,Temple of Anubis,Roadhog,30.18757606,24.0
Playoffs,Temple of Anubis,Brigitte,1.947387278,25.0
Playoffs,Watchpoint: Gibraltar,Sigma,17084.7911698,1.0
Playoffs,Watchpoint: Gibraltar,Orisa,16756.7966854,2.0
Playoffs,Watchpoint: Gibraltar,Reaper,11601.76138374,3.0
Playoffs,Watchpoint: Gibraltar,Lúcio,11083.894136480001,4.0
Playoffs,Watchpoint: Gibraltar,Moira,10482.287714068001,5.0
Playoffs,Watchpoint: Gibraltar,Doomfist,10455.963956799998,6.0
Playoffs,Watchpoint: Gibraltar,Ana,7128.287965706,7.0
Playoffs,Watchpoint: Gibraltar,Mei,6214.2826306,8.0
Playoffs,Watchpoint: Gibraltar,Baptiste,5227.183948981,9.0
Playoffs,Watchpoint: Gibraltar,Bastion,4325.71709161,10.0
Playoffs,Watchpoint: Gibraltar,Mercy,2655.2896081,11.0
Playoffs,Watchpoint: Gibraltar,D.Va,1298.5584897400001,12.0
Playoffs,Watchpoint: Gibraltar,Sombra,1231.41523532,13.0
Playoffs,Watchpoint: Gibraltar,McCree,942.23233998,14.0
Playoffs,Watchpoint: Gibraltar,Wrecking Ball,901.420766311,15.0
Playoffs,Watchpoint: Gibraltar,Pharah,888.6505778000001,16.0
Playoffs,Watchpoint: Gibraltar,Winston,461.402721474,17.0
Playoffs,Watchpoint: Gibraltar,Symmetra,300.71087774,18.0
Playoffs,Watchpoint: Gibraltar,Hanzo,223.88507941700001,19.0
Playoffs,Watchpoint: Gibraltar,Genji,214.17138109999996,20.0
Playoffs,Watchpoint: Gibraltar,Tracer,161.61999482,21.0
Playoffs,Watchpoint: Gibraltar,Reinhardt,58.415727917000005,22.0
Playoffs,Watchpoint: Gibraltar,Zarya,26.278047442,23.0
Playoffs,Watchpoint: Gibraltar,Widowmaker,24.338707867,24.0
Playoffs,Watchpoint: Gibraltar,Brigitte,9.743871748,25.0
Playoffs,Watchpoint: Gibraltar,Soldier: 76,2.91435349,26.0
Playoffs,Watchpoint: Gibraltar,Zenyatta,0.976364076,27.0
Stage 1,Busan,Lúcio,37144.466185400015,1.0
Stage 1,Busan,Brigitte,30356.38149803701,2.0
Stage 1,Busan,Zenyatta,26241.401517820002,3.0
Stage 1,Busan,D.Va,24539.044112270003,4.0
Stage 1,Busan,Zarya,24456.158877490005,5.0
Stage 1,Busan,Reinhardt,21052.580122920004,6.0
Stage 1,Busan,Sombra,14318.588620059996,7.0
Stage 1,Busan,Wrecking Ball,11619.475647928002,8.0
Stage 1,Busan,Tracer,8942.974723532001,9.0
Stage 1,Busan,Ana,6838.496568989998,10.0
Stage 1,Busan,Widowmaker,6824.03548771,11.0
Stage 1,Busan,Winston,4954.182352099999,12.0
Stage 1,Busan,Moira,4253.39243377,13.0
Stage 1,Busan,Roadhog,828.3054532,14.0
Stage 1,Busan,Soldier: 76,308.500047279,15.0
Stage 1,Busan,McCree,266.69189567,16.0
Stage 1,Busan,Pharah,152.774603672,17.0
Stage 1,Busan,Mercy,69.10016453,18.0
Stage 1,Busan,Ashe,46.73238653,19.0
Stage 1,Busan,Reaper,36.97911417,20.0
Stage 1,Busan,Doomfist,31.136286675,21.0
Stage 1,Dorado,Lúcio,39258.81538519,1.0
Stage 1,Dorado,Zenyatta,37952.50794498999,2.0
Stage 1,Dorado,Brigitte,36270.58967380601,3.0
Stage 1,Dorado,Zarya,35891.99072622,4.0
Stage 1,Dorado,Reinhardt,34552.64346018599,5.0
Stage 1,Dorado,D.Va,33538.6768224,6.0
Stage 1,Dorado,Sombra,10255.787123907001,7.0
Stage 1,Dorado,Winston,4728.430668998,8.0
Stage 1,Dorado,Ana,4479.321822548,9.0
Stage 1,Dorado,Widowmaker,4311.014803064999,10.0
Stage 1,Dorado,Mercy,3017.343677886,11.0
Stage 1,Dorado,Wrecking Ball,2329.2387575219996,12.0
Stage 1,Dorado,Tracer,2068.4826226220002,13.0
Stage 1,Dorado,Hanzo,1536.9248690279999,14.0
Stage 1,Dorado,Genji,1184.5604517689999,15.0
Stage 1,Dorado,Orisa,976.3247820419999,16.0
Stage 1,Dorado,Pharah,551.8589569769999,17.0
Stage 1,Dorado,Reaper,277.398276335,18.0
Stage 1,Dorado,McCree,212.154033502,19.0
Stage 1,Dorado,Roadhog,168.403990995,20.0
Stage 1,Dorado,Junkrat,123.6246355,21.0
Stage 1,Dorado,Moira,70.06924790000001,22.0
Stage 1,Dorado,Doomfist,22.375669833,23.0
Stage 1,Dorado,Symmetra,11.67054433,24.0
Stage 1,Dorado,Soldier: 76,0.973896623,25.0
Stage 1,Hollywood,Zenyatta,39391.15832534001,1.0
Stage 1,Hollywood,Lúcio,39249.98196964001,2.0
Stage 1,Hollywood,Brigitte,39128.348885240004,3.0
Stage 1,Hollywood,Zarya,38943.39145804001,4.0
Stage 1,Hollywood,Reinhardt,37237.079706259996,5.0
Stage 1,Hollywood,D.Va,35760.468984340005,6.0
Stage 1,Hollywood,Sombra,4814.261686008002,7.0
Stage 1,Hollywood,Wrecking Ball,1559.266891408,8.0
Stage 1,Hollywood,Winston,1526.25701338,9.0
Stage 1,Hollywood,Mercy,1127.146052239,10.0
Stage 1,Hollywood,Tracer,684.245229845,11.0
Stage 1,Hollywood,Pharah,611.3148859,12.0
Stage 1,Hollywood,Ana,603.4480415439999,13.0
Stage 1,Hollywood,Widowmaker,391.261605223,14.0
Stage 1,Hollywood,Hanzo,333.8503438,15.0
Stage 1,Hollywood,Moira,311.446793828,16.0
Stage 1,Hollywood,Orisa,213.13748720600003,17.0
Stage 1,Hollywood,Ashe,202.416136613,18.0
Stage 1,Hollywood,Junkrat,199.50537917,19.0
Stage 1,Hollywood,Doomfist,30.175915777000004,20.0
Stage 1,Hollywood,Mei,25.30427021,21.0
Stage 1,Hollywood,Bastion,11.65905589,22.0
Stage 1,Hollywood,Genji,3.8930983539999997,23.0
Stage 1,Hollywood,Symmetra,3.8909651039999997,24.0
Stage 1,Hollywood,Soldier: 76,2.926064253,25.0
Stage 1,Hollywood,Roadhog,1.947068512,26.0
Stage 1,Horizon Lunar Colony,Lúcio,33744.939574300995,1.0
Stage 1,Horizon Lunar Colony,D.Va,33742.79366641,2.0
Stage 1,Horizon Lunar Colony,Zenyatta,33081.99825166,3.0
Stage 1,Horizon Lunar Colony,Brigitte,31874.301499350007,4.0
Stage 1,Horizon Lunar Colony,Zarya,31421.801335038996,5.0
Stage 1,Horizon Lunar Colony,Reinhardt,25676.07367801,6.0
Stage 1,Horizon Lunar Colony,Winston,6789.934225740001,7.0
Stage 1,Horizon Lunar Colony,Sombra,5765.66881531,8.0
Stage 1,Horizon Lunar Colony,Mercy,3741.3923141840005,9.0
Stage 1,Horizon Lunar Colony,Orisa,3201.120613438,10.0
Stage 1,Horizon Lunar Colony,Ana,3020.036449657,11.0
Stage 1,Horizon Lunar Colony,Wrecking Ball,2999.722236101001,12.0
Stage 1,Horizon Lunar Colony,Tracer,2404.1703385660003,13.0
Stage 1,Horizon Lunar Colony,Bastion,2113.9692819379998,14.0
Stage 1,Horizon Lunar Colony,Moira,2029.4430326279996,15.0
Stage 1,Horizon Lunar Colony,Pharah,1605.89866196,16.0
Stage 1,Horizon Lunar Colony,Widowmaker,1499.759206072,17.0
Stage 1,Horizon Lunar Colony,Reaper,1476.5244473630003,18.0
Stage 1,Horizon Lunar Colony,Genji,778.568053992,19.0
Stage 1,Horizon Lunar Colony,Junkrat,642.39174816,20.0
Stage 1,Horizon Lunar Colony,Torbjörn,553.77926456,21.0
Stage 1,Horizon Lunar Colony,Mei,310.447569763,22.0
Stage 1,Horizon Lunar Colony,Hanzo,275.444438628,23.0
Stage 1,Horizon Lunar Colony,Symmetra,197.526498251,24.0
Stage 1,Horizon Lunar Colony,Roadhog,35.997343783,25.0
Stage 1,Horizon Lunar Colony,Soldier: 76,18.475023385,26.0
Stage 1,Horizon Lunar Colony,Ashe,16.550643444,27.0
Stage 1,Horizon Lunar Colony,Doomfist,8.755665898,28.0
Stage 1,Horizon Lunar Colony,McCree,0.975731015,29.0
Stage 1,Ilios,Lúcio,42141.999955999985,1.0
Stage 1,Ilios,D.Va,41408.37664879999,2.0
Stage 1,Ilios,Zenyatta,40846.50010609999,3.0
Stage 1,Ilios,Brigitte,40060.83386966999,4.0
Stage 1,Ilios,Zarya,37302.35224896999,5.0
Stage 1,Ilios,Reinhardt,21753.154090959997,6.0
Stage 1,Ilios,Winston,16299.835018812997,7.0
Stage 1,Ilios,Sombra,5319.401036475,8.0
Stage 1,Ilios,Wrecking Ball,4529.037110046,9.0
Stage 1,Ilios,Orisa,3415.6262220000003,10.0
Stage 1,Ilios,Mercy,2920.25691526,11.0
Stage 1,Ilios,Pharah,2547.407604846,12.0
